prompt_id,prompt_text,template_type,category,subcategory,base_prompt_id,source_prompt_text,generation_method,original_word_order
unc_wordsalad_00911,two cameras a in street,two_objects_in_place,uncertain,word_salad,base_0911,two cameras in a street,word_shuffle,two cameras in a street
unc_wordsalad_00912,two a in park cameras,two_objects_in_place,uncertain,word_salad,base_0912,two cameras in a park,word_shuffle,two cameras in a park
unc_wordsalad_00913,kitchen cameras a in two,two_objects_in_place,uncertain,word_salad,base_0913,two cameras in a kitchen,word_shuffle,two cameras in a kitchen
unc_wordsalad_00914,cameras in beach a two,two_objects_in_place,uncertain,word_salad,base_0914,two cameras in a beach,word_shuffle,two cameras in a beach
unc_wordsalad_00915,in office an cameras two,two_objects_in_place,uncertain,word_salad,base_0915,two cameras in an office,word_shuffle,two cameras in an office
unc_wordsalad_00916,cameras a two garden in,two_objects_in_place,uncertain,word_salad,base_0916,two cameras in a garden,word_shuffle,two cameras in a garden
unc_wordsalad_00917,a two forest cameras in,two_objects_in_place,uncertain,word_salad,base_0917,two cameras in a forest,word_shuffle,two cameras in a forest
unc_wordsalad_00918,cameras desert two a in,two_objects_in_place,uncertain,word_salad,base_0918,two cameras in a desert,word_shuffle,two cameras in a desert
unc_wordsalad_00919,in cameras two a city,two_objects_in_place,uncertain,word_salad,base_0919,two cameras in a city,word_shuffle,two cameras in a city
unc_wordsalad_00920,village in cameras a two,two_objects_in_place,uncertain,word_salad,base_0920,two cameras in a village,word_shuffle,two cameras in a village
unc_wordsalad_00921,restaurant cameras a two in,two_objects_in_place,uncertain,word_salad,base_0921,two cameras in a restaurant,word_shuffle,two cameras in a restaurant
unc_wordsalad_00922,in cafe two a cameras,two_objects_in_place,uncertain,word_salad,base_0922,two cameras in a cafe,word_shuffle,two cameras in a cafe
unc_wordsalad_00923,a two in cameras library,two_objects_in_place,uncertain,word_salad,base_0923,two cameras in a library,word_shuffle,two cameras in a library
unc_wordsalad_00924,cameras school two a in,two_objects_in_place,uncertain,word_salad,base_0924,two cameras in a school,word_shuffle,two cameras in a school
unc_wordsalad_00925,a two in market cameras,two_objects_in_place,uncertain,word_salad,base_0925,two cameras in a market,word_shuffle,two cameras in a market
unc_wordsalad_00926,cameras a two in farm,two_objects_in_place,uncertain,word_salad,base_0926,two cameras in a farm,word_shuffle,two cameras in a farm
unc_wordsalad_00927,a cameras two in field,two_objects_in_place,uncertain,word_salad,base_0927,two cameras in a field,word_shuffle,two cameras in a field
unc_wordsalad_00928,an cameras airport two in,two_objects_in_place,uncertain,word_salad,base_0928,two cameras in an airport,word_shuffle,two cameras in an airport
unc_wordsalad_00929,a in two cameras station,two_objects_in_place,uncertain,word_salad,base_0929,two cameras in a station,word_shuffle,two cameras in a station
unc_wordsalad_00930,two in a backpacks room,two_objects_in_place,uncertain,word_salad,base_0930,two backpacks in a room,word_shuffle,two backpacks in a room
unc_wordsalad_00931,backpacks a street in two,two_objects_in_place,uncertain,word_salad,base_0931,two backpacks in a street,word_shuffle,two backpacks in a street
unc_wordsalad_00932,two a backpacks park in,two_objects_in_place,uncertain,word_salad,base_0932,two backpacks in a park,word_shuffle,two backpacks in a park
unc_wordsalad_00933,kitchen two in a backpacks,two_objects_in_place,uncertain,word_salad,base_0933,two backpacks in a kitchen,word_shuffle,two backpacks in a kitchen
unc_wordsalad_00934,a beach backpacks in two,two_objects_in_place,uncertain,word_salad,base_0934,two backpacks in a beach,word_shuffle,two backpacks in a beach
unc_wordsalad_00935,in an two backpacks office,two_objects_in_place,uncertain,word_salad,base_0935,two backpacks in an office,word_shuffle,two backpacks in an office
unc_wordsalad_00936,a backpacks two in garden,two_objects_in_place,uncertain,word_salad,base_0936,two backpacks in a garden,word_shuffle,two backpacks in a garden
unc_wordsalad_00937,in two backpacks a forest,two_objects_in_place,uncertain,word_salad,base_0937,two backpacks in a forest,word_shuffle,two backpacks in a forest
unc_wordsalad_00938,desert two a backpacks in,two_objects_in_place,uncertain,word_salad,base_0938,two backpacks in a desert,word_shuffle,two backpacks in a desert
unc_wordsalad_00939,a city in backpacks two,two_objects_in_place,uncertain,word_salad,base_0939,two backpacks in a city,word_shuffle,two backpacks in a city
unc_wordsalad_00940,a village in backpacks two,two_objects_in_place,uncertain,word_salad,base_0940,two backpacks in a village,word_shuffle,two backpacks in a village
unc_wordsalad_00941,in a restaurant backpacks two,two_objects_in_place,uncertain,word_salad,base_0941,two backpacks in a restaurant,word_shuffle,two backpacks in a restaurant
unc_wordsalad_00942,backpacks cafe a two in,two_objects_in_place,uncertain,word_salad,base_0942,two backpacks in a cafe,word_shuffle,two backpacks in a cafe
unc_wordsalad_00943,in library a backpacks two,two_objects_in_place,uncertain,word_salad,base_0943,two backpacks in a library,word_shuffle,two backpacks in a library
unc_wordsalad_00944,two in a backpacks school,two_objects_in_place,uncertain,word_salad,base_0944,two backpacks in a school,word_shuffle,two backpacks in a school
unc_wordsalad_00945,backpacks a in market two,two_objects_in_place,uncertain,word_salad,base_0945,two backpacks in a market,word_shuffle,two backpacks in a market
unc_wordsalad_00946,backpacks a in two farm,two_objects_in_place,uncertain,word_salad,base_0946,two backpacks in a farm,word_shuffle,two backpacks in a farm
unc_wordsalad_00947,a field backpacks two in,two_objects_in_place,uncertain,word_salad,base_0947,two backpacks in a field,word_shuffle,two backpacks in a field
unc_wordsalad_00948,an in backpacks two airport,two_objects_in_place,uncertain,word_salad,base_0948,two backpacks in an airport,word_shuffle,two backpacks in an airport
unc_wordsalad_00949,two station in a backpacks,two_objects_in_place,uncertain,word_salad,base_0949,two backpacks in a station,word_shuffle,two backpacks in a station
unc_wordsalad_00950,two room a in televisions,two_objects_in_place,uncertain,word_salad,base_0950,two televisions in a room,word_shuffle,two televisions in a room
unc_wordsalad_00951,a in street televisions two,two_objects_in_place,uncertain,word_salad,base_0951,two televisions in a street,word_shuffle,two televisions in a street
unc_wordsalad_00952,televisions park in a two,two_objects_in_place,uncertain,word_salad,base_0952,two televisions in a park,word_shuffle,two televisions in a park
unc_wordsalad_00953,two a kitchen televisions in,two_objects_in_place,uncertain,word_salad,base_0953,two televisions in a kitchen,word_shuffle,two televisions in a kitchen
unc_wordsalad_00954,beach two in a televisions,two_objects_in_place,uncertain,word_salad,base_0954,two televisions in a beach,word_shuffle,two televisions in a beach
unc_wordsalad_00955,in an two office televisions,two_objects_in_place,uncertain,word_salad,base_0955,two televisions in an office,word_shuffle,two televisions in an office
unc_wordsalad_00956,garden in a two televisions,two_objects_in_place,uncertain,word_salad,base_0956,two televisions in a garden,word_shuffle,two televisions in a garden
unc_wordsalad_00957,televisions two in a forest,two_objects_in_place,uncertain,word_salad,base_0957,two televisions in a forest,word_shuffle,two televisions in a forest
unc_wordsalad_00958,desert a televisions two in,two_objects_in_place,uncertain,word_salad,base_0958,two televisions in a desert,word_shuffle,two televisions in a desert
unc_wordsalad_00959,two in city a televisions,two_objects_in_place,uncertain,word_salad,base_0959,two televisions in a city,word_shuffle,two televisions in a city
unc_wordsalad_00960,in a two village televisions,two_objects_in_place,uncertain,word_salad,base_0960,two televisions in a village,word_shuffle,two televisions in a village
unc_wordsalad_00961,in televisions a two restaurant,two_objects_in_place,uncertain,word_salad,base_0961,two televisions in a restaurant,word_shuffle,two televisions in a restaurant
unc_wordsalad_00962,two a in televisions cafe,two_objects_in_place,uncertain,word_salad,base_0962,two televisions in a cafe,word_shuffle,two televisions in a cafe
unc_wordsalad_00963,televisions library two a in,two_objects_in_place,uncertain,word_salad,base_0963,two televisions in a library,word_shuffle,two televisions in a library
unc_wordsalad_00964,school a two televisions in,two_objects_in_place,uncertain,word_salad,base_0964,two televisions in a school,word_shuffle,two televisions in a school
unc_wordsalad_00965,a televisions two market in,two_objects_in_place,uncertain,word_salad,base_0965,two televisions in a market,word_shuffle,two televisions in a market
unc_wordsalad_00966,televisions two farm a in,two_objects_in_place,uncertain,word_salad,base_0966,two televisions in a farm,word_shuffle,two televisions in a farm
unc_wordsalad_00967,in a field two televisions,two_objects_in_place,uncertain,word_salad,base_0967,two televisions in a field,word_shuffle,two televisions in a field
unc_wordsalad_00968,in two an televisions airport,two_objects_in_place,uncertain,word_salad,base_0968,two televisions in an airport,word_shuffle,two televisions in an airport
unc_wordsalad_00969,televisions a in station two,two_objects_in_place,uncertain,word_salad,base_0969,two televisions in a station,word_shuffle,two televisions in a station
