prompt_id,prompt_text,template_type,category,subcategory,base_prompt_id,source_prompt_text,generation_method,original_word,pseudoword
unc_nonword_00885,two phones in a jevexe,two_objects_in_place,uncertain,non_word,base_0885,two phones in a market,pseudoword_replacement,market,jevexe
unc_nonword_00886,two phones in a fupo,two_objects_in_place,uncertain,non_word,base_0886,two phones in a farm,pseudoword_replacement,farm,fupo
unc_nonword_00887,two phones in a fehuq,two_objects_in_place,uncertain,non_word,base_0887,two phones in a field,pseudoword_replacement,field,fehuq
unc_nonword_00888,two phones in an huyopiw,two_objects_in_place,uncertain,non_word,base_0888,two phones in an airport,pseudoword_replacement,airport,huyopiw
unc_nonword_00889,two phones in a pozonuk,two_objects_in_place,uncertain,non_word,base_0889,two phones in a station,pseudoword_replacement,station,pozonuk
unc_nonword_00890,two qulisoq in a room,two_objects_in_place,uncertain,non_word,base_0890,two laptops in a room,pseudoword_replacement,laptops,qulisoq
unc_nonword_00891,two ciyavem in a street,two_objects_in_place,uncertain,non_word,base_0891,two laptops in a street,pseudoword_replacement,laptops,ciyavem
unc_nonword_00892,two mejibiw in a park,two_objects_in_place,uncertain,non_word,base_0892,two laptops in a park,pseudoword_replacement,laptops,mejibiw
unc_nonword_00893,two fasigel in a kitchen,two_objects_in_place,uncertain,non_word,base_0893,two laptops in a kitchen,pseudoword_replacement,laptops,fasigel
unc_nonword_00894,two laptops in a xekim,two_objects_in_place,uncertain,non_word,base_0894,two laptops in a beach,pseudoword_replacement,beach,xekim
unc_nonword_00895,two xoxedit in an office,two_objects_in_place,uncertain,non_word,base_0895,two laptops in an office,pseudoword_replacement,laptops,xoxedit
unc_nonword_00896,two tufuzic in a garden,two_objects_in_place,uncertain,non_word,base_0896,two laptops in a garden,pseudoword_replacement,laptops,tufuzic
unc_nonword_00897,two laptops in a daniro,two_objects_in_place,uncertain,non_word,base_0897,two laptops in a forest,pseudoword_replacement,forest,daniro
unc_nonword_00898,two kubociv in a desert,two_objects_in_place,uncertain,non_word,base_0898,two laptops in a desert,pseudoword_replacement,laptops,kubociv
unc_nonword_00899,two nuxenuk in a city,two_objects_in_place,uncertain,non_word,base_0899,two laptops in a city,pseudoword_replacement,laptops,nuxenuk
unc_nonword_00900,two cosuxud in a village,two_objects_in_place,uncertain,non_word,base_0900,two laptops in a village,pseudoword_replacement,laptops,cosuxud
unc_nonword_00901,two riqegid in a restaurant,two_objects_in_place,uncertain,non_word,base_0901,two laptops in a restaurant,pseudoword_replacement,laptops,riqegid
unc_nonword_00902,two laptops in a xawo,two_objects_in_place,uncertain,non_word,base_0902,two laptops in a cafe,pseudoword_replacement,cafe,xawo
unc_nonword_00903,two laptops in a dovoget,two_objects_in_place,uncertain,non_word,base_0903,two laptops in a library,pseudoword_replacement,library,dovoget
unc_nonword_00904,two tozujuy in a school,two_objects_in_place,uncertain,non_word,base_0904,two laptops in a school,pseudoword_replacement,laptops,tozujuy
unc_nonword_00905,two kalonud in a market,two_objects_in_place,uncertain,non_word,base_0905,two laptops in a market,pseudoword_replacement,laptops,kalonud
unc_nonword_00906,two ropijip in a farm,two_objects_in_place,uncertain,non_word,base_0906,two laptops in a farm,pseudoword_replacement,laptops,ropijip
unc_nonword_00907,two mepusug in a field,two_objects_in_place,uncertain,non_word,base_0907,two laptops in a field,pseudoword_replacement,laptops,mepusug
unc_nonword_00908,two laptops in an cejigaf,two_objects_in_place,uncertain,non_word,base_0908,two laptops in an airport,pseudoword_replacement,airport,cejigaf
unc_nonword_00909,two kugibif in a station,two_objects_in_place,uncertain,non_word,base_0909,two laptops in a station,pseudoword_replacement,laptops,kugibif
unc_nonword_00910,two cameras in a sobi,two_objects_in_place,uncertain,non_word,base_0910,two cameras in a room,pseudoword_replacement,room,sobi
unc_nonword_00911,two wejuviw in a street,two_objects_in_place,uncertain,non_word,base_0911,two cameras in a street,pseudoword_replacement,cameras,wejuviw
unc_nonword_00912,two cameras in a yebo,two_objects_in_place,uncertain,non_word,base_0912,two cameras in a park,pseudoword_replacement,park,yebo
unc_nonword_00913,two lecijul in a kitchen,two_objects_in_place,uncertain,non_word,base_0913,two cameras in a kitchen,pseudoword_replacement,cameras,lecijul
unc_nonword_00914,two sadolif in a beach,two_objects_in_place,uncertain,non_word,base_0914,two cameras in a beach,pseudoword_replacement,cameras,sadolif
unc_nonword_00915,two mokovan in an office,two_objects_in_place,uncertain,non_word,base_0915,two cameras in an office,pseudoword_replacement,cameras,mokovan
unc_nonword_00916,two cameras in a yudeju,two_objects_in_place,uncertain,non_word,base_0916,two cameras in a garden,pseudoword_replacement,garden,yudeju
unc_nonword_00917,two cameras in a wacevi,two_objects_in_place,uncertain,non_word,base_0917,two cameras in a forest,pseudoword_replacement,forest,wacevi
unc_nonword_00918,two cameras in a tohapi,two_objects_in_place,uncertain,non_word,base_0918,two cameras in a desert,pseudoword_replacement,desert,tohapi
unc_nonword_00919,two cameras in a ziku,two_objects_in_place,uncertain,non_word,base_0919,two cameras in a city,pseudoword_replacement,city,ziku
unc_nonword_00920,two cameras in a ciqawik,two_objects_in_place,uncertain,non_word,base_0920,two cameras in a village,pseudoword_replacement,village,ciqawik
unc_nonword_00921,two nogaquy in a restaurant,two_objects_in_place,uncertain,non_word,base_0921,two cameras in a restaurant,pseudoword_replacement,cameras,nogaquy
unc_nonword_00922,two rexeriy in a cafe,two_objects_in_place,uncertain,non_word,base_0922,two cameras in a cafe,pseudoword_replacement,cameras,rexeriy
unc_nonword_00923,two cameras in a sugezex,two_objects_in_place,uncertain,non_word,base_0923,two cameras in a library,pseudoword_replacement,library,sugezex
unc_nonword_00924,two giverez in a school,two_objects_in_place,uncertain,non_word,base_0924,two cameras in a school,pseudoword_replacement,cameras,giverez
unc_nonword_00925,two nawufen in a market,two_objects_in_place,uncertain,non_word,base_0925,two cameras in a market,pseudoword_replacement,cameras,nawufen
unc_nonword_00926,two biromoz in a farm,two_objects_in_place,uncertain,non_word,base_0926,two cameras in a farm,pseudoword_replacement,cameras,biromoz
unc_nonword_00927,two cameras in a gefeh,two_objects_in_place,uncertain,non_word,base_0927,two cameras in a field,pseudoword_replacement,field,gefeh
unc_nonword_00928,two yuluxuk in an airport,two_objects_in_place,uncertain,non_word,base_0928,two cameras in an airport,pseudoword_replacement,cameras,yuluxuk
unc_nonword_00929,two kapatev in a station,two_objects_in_place,uncertain,non_word,base_0929,two cameras in a station,pseudoword_replacement,cameras,kapatev
unc_nonword_00930,two backpacks in a ziho,two_objects_in_place,uncertain,non_word,base_0930,two backpacks in a room,pseudoword_replacement,room,ziho
unc_nonword_00931,two backpacks in a teheka,two_objects_in_place,uncertain,non_word,base_0931,two backpacks in a street,pseudoword_replacement,street,teheka
unc_nonword_00932,two backpacks in a bire,two_objects_in_place,uncertain,non_word,base_0932,two backpacks in a park,pseudoword_replacement,park,bire
unc_nonword_00933,two jahoyonok in a kitchen,two_objects_in_place,uncertain,non_word,base_0933,two backpacks in a kitchen,pseudoword_replacement,backpacks,jahoyonok
unc_nonword_00934,two backpacks in a qayon,two_objects_in_place,uncertain,non_word,base_0934,two backpacks in a beach,pseudoword_replacement,beach,qayon
unc_nonword_00935,two backpacks in an yuyuva,two_objects_in_place,uncertain,non_word,base_0935,two backpacks in an office,pseudoword_replacement,office,yuyuva
unc_nonword_00936,two socevuqaw in a garden,two_objects_in_place,uncertain,non_word,base_0936,two backpacks in a garden,pseudoword_replacement,backpacks,socevuqaw
unc_nonword_00937,two backpacks in a vajiso,two_objects_in_place,uncertain,non_word,base_0937,two backpacks in a forest,pseudoword_replacement,forest,vajiso
unc_nonword_00938,two backpacks in a mohomu,two_objects_in_place,uncertain,non_word,base_0938,two backpacks in a desert,pseudoword_replacement,desert,mohomu
unc_nonword_00939,two vesodufex in a city,two_objects_in_place,uncertain,non_word,base_0939,two backpacks in a city,pseudoword_replacement,backpacks,vesodufex
unc_nonword_00940,two qonobesuj in a village,two_objects_in_place,uncertain,non_word,base_0940,two backpacks in a village,pseudoword_replacement,backpacks,qonobesuj
unc_nonword_00941,two backpacks in a dinefafozi,two_objects_in_place,uncertain,non_word,base_0941,two backpacks in a restaurant,pseudoword_replacement,restaurant,dinefafozi
unc_nonword_00942,two vovuhowoc in a cafe,two_objects_in_place,uncertain,non_word,base_0942,two backpacks in a cafe,pseudoword_replacement,backpacks,vovuhowoc
unc_nonword_00943,two nugegecom in a library,two_objects_in_place,uncertain,non_word,base_0943,two backpacks in a library,pseudoword_replacement,backpacks,nugegecom
unc_nonword_00944,two backpacks in a sizefe,two_objects_in_place,uncertain,non_word,base_0944,two backpacks in a school,pseudoword_replacement,school,sizefe
unc_nonword_00945,two bulasotub in a market,two_objects_in_place,uncertain,non_word,base_0945,two backpacks in a market,pseudoword_replacement,backpacks,bulasotub
unc_nonword_00946,two backpacks in a kexo,two_objects_in_place,uncertain,non_word,base_0946,two backpacks in a farm,pseudoword_replacement,farm,kexo
unc_nonword_00947,two backpacks in a roduy,two_objects_in_place,uncertain,non_word,base_0947,two backpacks in a field,pseudoword_replacement,field,roduy
unc_nonword_00948,two kuluzujah in an airport,two_objects_in_place,uncertain,non_word,base_0948,two backpacks in an airport,pseudoword_replacement,backpacks,kuluzujah
unc_nonword_00949,two cicecuyin in a station,two_objects_in_place,uncertain,non_word,base_0949,two backpacks in a station,pseudoword_replacement,backpacks,cicecuyin
unc_nonword_00950,two carehiyuxuh in a room,two_objects_in_place,uncertain,non_word,base_0950,two televisions in a room,pseudoword_replacement,televisions,carehiyuxuh
unc_nonword_00951,two televisions in a xicami,two_objects_in_place,uncertain,non_word,base_0951,two televisions in a street,pseudoword_replacement,street,xicami
unc_nonword_00952,two televisions in a qaru,two_objects_in_place,uncertain,non_word,base_0952,two televisions in a park,pseudoword_replacement,park,qaru
unc_nonword_00953,two mogalivovej in a kitchen,two_objects_in_place,uncertain,non_word,base_0953,two televisions in a kitchen,pseudoword_replacement,televisions,mogalivovej
unc_nonword_00954,two fuzudoyirun in a beach,two_objects_in_place,uncertain,non_word,base_0954,two televisions in a beach,pseudoword_replacement,televisions,fuzudoyirun
unc_nonword_00955,two televisions in an vuyigu,two_objects_in_place,uncertain,non_word,base_0955,two televisions in an office,pseudoword_replacement,office,vuyigu
unc_nonword_00956,two televisions in a voteye,two_objects_in_place,uncertain,non_word,base_0956,two televisions in a garden,pseudoword_replacement,garden,voteye
unc_nonword_00957,two televisions in a jafasa,two_objects_in_place,uncertain,non_word,base_0957,two televisions in a forest,pseudoword_replacement,forest,jafasa
unc_nonword_00958,two yoraniwebem in a desert,two_objects_in_place,uncertain,non_word,base_0958,two televisions in a desert,pseudoword_replacement,televisions,yoraniwebem
unc_nonword_00959,two televisions in a dimu,two_objects_in_place,uncertain,non_word,base_0959,two televisions in a city,pseudoword_replacement,city,dimu
unc_nonword_00960,two televisions in a baniquy,two_objects_in_place,uncertain,non_word,base_0960,two televisions in a village,pseudoword_replacement,village,baniquy
unc_nonword_00961,two henitocetez in a restaurant,two_objects_in_place,uncertain,non_word,base_0961,two televisions in a restaurant,pseudoword_replacement,televisions,henitocetez
unc_nonword_00962,two televisions in a wiso,two_objects_in_place,uncertain,non_word,base_0962,two televisions in a cafe,pseudoword_replacement,cafe,wiso
unc_nonword_00963,two vixiwubexip in a library,two_objects_in_place,uncertain,non_word,base_0963,two televisions in a library,pseudoword_replacement,televisions,vixiwubexip
unc_nonword_00964,two gibiquhuyoh in a school,two_objects_in_place,uncertain,non_word,base_0964,two televisions in a school,pseudoword_replacement,televisions,gibiquhuyoh
unc_nonword_00965,two miciratepom in a market,two_objects_in_place,uncertain,non_word,base_0965,two televisions in a market,pseudoword_replacement,televisions,miciratepom
unc_nonword_00966,two vihapajasub in a farm,two_objects_in_place,uncertain,non_word,base_0966,two televisions in a farm,pseudoword_replacement,televisions,vihapajasub
unc_nonword_00967,two televisions in a vejit,two_objects_in_place,uncertain,non_word,base_0967,two televisions in a field,pseudoword_replacement,field,vejit
unc_nonword_00968,two televisions in an nefugec,two_objects_in_place,uncertain,non_word,base_0968,two televisions in an airport,pseudoword_replacement,airport,nefugec
unc_nonword_00969,two televisions in a qufamay,two_objects_in_place,uncertain,non_word,base_0969,two televisions in a station,pseudoword_replacement,station,qufamay
