prompt_id,prompt_text,template_type,category,subcategory,base_prompt_id,source_prompt_text,generation_method,corrupted_word
unc_00264,a rgeen cat,color_object,uncertain,corrupted_noisy,base_0053,a green cat,swap_adjacent_chars,green
unc_00265,a green ca,color_object,uncertain,corrupted_noisy,base_0053,a green cat,truncate_word,cat
unc_00266,a green char,color_object,uncertain,corrupted_noisy,base_0054,a green chair,delete_char,chair
unc_00267,a sgreen chair,color_object,uncertain,corrupted_noisy,base_0054,a green chair,insert_char,green
unc_00268,a xreen chair,color_object,uncertain,corrupted_noisy,base_0054,a green chair,substitute_char,green
unc_00269,a green hcair,color_object,uncertain,corrupted_noisy,base_0054,a green chair,swap_adjacent_chars,chair
unc_00270,a gre chair,color_object,uncertain,corrupted_noisy,base_0054,a green chair,truncate_word,green
unc_00271,a green tale,color_object,uncertain,corrupted_noisy,base_0055,a green table,delete_char,table
unc_00272,a greeun table,color_object,uncertain,corrupted_noisy,base_0055,a green table,insert_char,green
unc_00273,a green nable,color_object,uncertain,corrupted_noisy,base_0055,a green table,substitute_char,table
unc_00274,a green atble,color_object,uncertain,corrupted_noisy,base_0055,a green table,swap_adjacent_chars,table
unc_00275,a green tab,color_object,uncertain,corrupted_noisy,base_0055,a green table,truncate_word,table
unc_00276,a green cu,color_object,uncertain,corrupted_noisy,base_0056,a green cup,delete_char,cup
unc_00277,a grefen cup,color_object,uncertain,corrupted_noisy,base_0056,a green cup,insert_char,green
unc_00278,a green cus,color_object,uncertain,corrupted_noisy,base_0056,a green cup,substitute_char,cup
unc_00279,a green cpu,color_object,uncertain,corrupted_noisy,base_0056,a green cup,swap_adjacent_chars,cup
unc_00280,a green cu,color_object,uncertain,corrupted_noisy,base_0056,a green cup,truncate_word,cup
unc_00281,a green botle,color_object,uncertain,corrupted_noisy,base_0057,a green bottle,delete_char,bottle
unc_00282,a igreen bottle,color_object,uncertain,corrupted_noisy,base_0057,a green bottle,insert_char,green
unc_00283,a green bzttle,color_object,uncertain,corrupted_noisy,base_0057,a green bottle,substitute_char,bottle
unc_00284,a green bottel,color_object,uncertain,corrupted_noisy,base_0057,a green bottle,swap_adjacent_chars,bottle
unc_00285,a green bott,color_object,uncertain,corrupted_noisy,base_0057,a green bottle,truncate_word,bottle
unc_00286,a gren bicycle,color_object,uncertain,corrupted_noisy,base_0058,a green bicycle,delete_char,green
unc_00287,a green bipcycle,color_object,uncertain,corrupted_noisy,base_0058,a green bicycle,insert_char,bicycle
unc_00288,a grjen bicycle,color_object,uncertain,corrupted_noisy,base_0058,a green bicycle,substitute_char,green
unc_00289,a green biyccle,color_object,uncertain,corrupted_noisy,base_0058,a green bicycle,swap_adjacent_chars,bicycle
unc_00290,a green bicy,color_object,uncertain,corrupted_noisy,base_0058,a green bicycle,truncate_word,bicycle
unc_00291,a gree car,color_object,uncertain,corrupted_noisy,base_0059,a green car,delete_char,green
unc_00292,a hgreen car,color_object,uncertain,corrupted_noisy,base_0059,a green car,insert_char,green
unc_00293,a green csr,color_object,uncertain,corrupted_noisy,base_0059,a green car,substitute_char,car
unc_00294,a grene car,color_object,uncertain,corrupted_noisy,base_0059,a green car,swap_adjacent_chars,green
unc_00295,a green ca,color_object,uncertain,corrupted_noisy,base_0059,a green car,truncate_word,car
unc_00296,a green ack,color_object,uncertain,corrupted_noisy,base_0060,a green rack,delete_char,rack
unc_00297,a grheen rack,color_object,uncertain,corrupted_noisy,base_0060,a green rack,insert_char,green
unc_00298,a green rkck,color_object,uncertain,corrupted_noisy,base_0060,a green rack,substitute_char,rack
unc_00299,a green rcak,color_object,uncertain,corrupted_noisy,base_0060,a green rack,swap_adjacent_chars,rack
unc_00300,a green ra,color_object,uncertain,corrupted_noisy,base_0060,a green rack,truncate_word,rack
unc_00301,a green aple,color_object,uncertain,corrupted_noisy,base_0061,a green apple,delete_char,apple
unc_00302,a green apjple,color_object,uncertain,corrupted_noisy,base_0061,a green apple,insert_char,apple
unc_00303,a green adple,color_object,uncertain,corrupted_noisy,base_0061,a green apple,substitute_char,apple
unc_00304,a green apple,color_object,uncertain,corrupted_noisy,base_0061,a green apple,swap_adjacent_chars,green
unc_00305,a gr apple,color_object,uncertain,corrupted_noisy,base_0061,a green apple,truncate_word,green
unc_00306,a geen banana,color_object,uncertain,corrupted_noisy,base_0062,a green banana,delete_char,green
unc_00307,a greenp banana,color_object,uncertain,corrupted_noisy,base_0062,a green banana,insert_char,green
unc_00308,a green banant,color_object,uncertain,corrupted_noisy,base_0062,a green banana,substitute_char,banana
unc_00309,a green abnana,color_object,uncertain,corrupted_noisy,base_0062,a green banana,swap_adjacent_chars,banana
unc_00310,a gre banana,color_object,uncertain,corrupted_noisy,base_0062,a green banana,truncate_word,green
unc_00311,a gren book,color_object,uncertain,corrupted_noisy,base_0063,a green book,delete_char,green
unc_00312,a graeen book,color_object,uncertain,corrupted_noisy,base_0063,a green book,insert_char,green
unc_00313,a grben book,color_object,uncertain,corrupted_noisy,base_0063,a green book,substitute_char,green
unc_00314,a green book,color_object,uncertain,corrupted_noisy,base_0063,a green book,swap_adjacent_chars,green
unc_00315,a gr book,color_object,uncertain,corrupted_noisy,base_0063,a green book,truncate_word,green
unc_00316,a green hone,color_object,uncertain,corrupted_noisy,base_0064,a green phone,delete_char,phone
unc_00317,a greejn phone,color_object,uncertain,corrupted_noisy,base_0064,a green phone,insert_char,green
unc_00318,a green phope,color_object,uncertain,corrupted_noisy,base_0064,a green phone,substitute_char,phone
unc_00319,a green pohne,color_object,uncertain,corrupted_noisy,base_0064,a green phone,swap_adjacent_chars,phone
unc_00320,a gre phone,color_object,uncertain,corrupted_noisy,base_0064,a green phone,truncate_word,green
unc_00321,a green aptop,color_object,uncertain,corrupted_noisy,base_0065,a green laptop,delete_char,laptop
unc_00322,a grepen laptop,color_object,uncertain,corrupted_noisy,base_0065,a green laptop,insert_char,green
unc_00323,a greev laptop,color_object,uncertain,corrupted_noisy,base_0065,a green laptop,substitute_char,green
unc_00324,a geren laptop,color_object,uncertain,corrupted_noisy,base_0065,a green laptop,swap_adjacent_chars,green
unc_00325,a gr laptop,color_object,uncertain,corrupted_noisy,base_0065,a green laptop,truncate_word,green
unc_00326,a green amera,color_object,uncertain,corrupted_noisy,base_0066,a green camera,delete_char,camera
unc_00327,a rgreen camera,color_object,uncertain,corrupted_noisy,base_0066,a green camera,insert_char,green
unc_00328,a green cameua,color_object,uncertain,corrupted_noisy,base_0066,a green camera,substitute_char,camera
unc_00329,a grene camera,color_object,uncertain,corrupted_noisy,base_0066,a green camera,swap_adjacent_chars,green
unc_00330,a green came,color_object,uncertain,corrupted_noisy,base_0066,a green camera,truncate_word,camera
unc_00331,a green backpak,color_object,uncertain,corrupted_noisy,base_0067,a green backpack,delete_char,backpack
unc_00332,a green tbackpack,color_object,uncertain,corrupted_noisy,base_0067,a green backpack,insert_char,backpack
unc_00333,a gveen backpack,color_object,uncertain,corrupted_noisy,base_0067,a green backpack,substitute_char,green
unc_00334,a green backpack,color_object,uncertain,corrupted_noisy,base_0067,a green backpack,swap_adjacent_chars,green
unc_00335,a gree backpack,color_object,uncertain,corrupted_noisy,base_0067,a green backpack,truncate_word,green
unc_00336,a geen television,color_object,uncertain,corrupted_noisy,base_0068,a green television,delete_char,green
unc_00337,a gareen television,color_object,uncertain,corrupted_noisy,base_0068,a green television,insert_char,green
unc_00338,a green televisxon,color_object,uncertain,corrupted_noisy,base_0068,a green television,substitute_char,television
unc_00339,a green teleivsion,color_object,uncertain,corrupted_noisy,base_0068,a green television,swap_adjacent_chars,television
unc_00340,a gree television,color_object,uncertain,corrupted_noisy,base_0068,a green television,truncate_word,green
unc_00341,a yellow do,color_object,uncertain,corrupted_noisy,base_0069,a yellow dog,delete_char,dog
unc_00342,a yellow dogc,color_object,uncertain,corrupted_noisy,base_0069,a yellow dog,insert_char,dog
unc_00343,a yevlow dog,color_object,uncertain,corrupted_noisy,base_0069,a yellow dog,substitute_char,yellow
unc_00344,a yelolw dog,color_object,uncertain,corrupted_noisy,base_0069,a yellow dog,swap_adjacent_chars,yellow
unc_00345,a yel dog,color_object,uncertain,corrupted_noisy,base_0069,a yellow dog,truncate_word,yellow
unc_00346,a yello cat,color_object,uncertain,corrupted_noisy,base_0070,a yellow cat,delete_char,yellow
unc_00347,a yeellow cat,color_object,uncertain,corrupted_noisy,base_0070,a yellow cat,insert_char,yellow
unc_00348,a fellow cat,color_object,uncertain,corrupted_noisy,base_0070,a yellow cat,substitute_char,yellow
unc_00349,a yellow cta,color_object,uncertain,corrupted_noisy,base_0070,a yellow cat,swap_adjacent_chars,cat
unc_00350,a yellow ca,color_object,uncertain,corrupted_noisy,base_0070,a yellow cat,truncate_word,cat
unc_00351,a yelow chair,color_object,uncertain,corrupted_noisy,base_0071,a yellow chair,delete_char,yellow
unc_00352,a yellow chairm,color_object,uncertain,corrupted_noisy,base_0071,a yellow chair,insert_char,chair
unc_00353,a yellow chais,color_object,uncertain,corrupted_noisy,base_0071,a yellow chair,substitute_char,chair
unc_00354,a yellow chari,color_object,uncertain,corrupted_noisy,base_0071,a yellow chair,swap_adjacent_chars,chair
unc_00355,a yel chair,color_object,uncertain,corrupted_noisy,base_0071,a yellow chair,truncate_word,yellow
unc_00356,a yelow table,color_object,uncertain,corrupted_noisy,base_0072,a yellow table,delete_char,yellow
unc_00357,a yellow tablie,color_object,uncertain,corrupted_noisy,base_0072,a yellow table,insert_char,table
unc_00358,a hellow table,color_object,uncertain,corrupted_noisy,base_0072,a yellow table,substitute_char,yellow
unc_00359,a yellow table,color_object,uncertain,corrupted_noisy,base_0072,a yellow table,swap_adjacent_chars,yellow
unc_00360,a yello table,color_object,uncertain,corrupted_noisy,base_0072,a yellow table,truncate_word,yellow
unc_00361,a yellow cu,color_object,uncertain,corrupted_noisy,base_0073,a yellow cup,delete_char,cup
unc_00362,a yellow cufp,color_object,uncertain,corrupted_noisy,base_0073,a yellow cup,insert_char,cup
unc_00363,a yellow cuq,color_object,uncertain,corrupted_noisy,base_0073,a yellow cup,substitute_char,cup
unc_00364,a yelolw cup,color_object,uncertain,corrupted_noisy,base_0073,a yellow cup,swap_adjacent_chars,yellow
unc_00365,a yellow cu,color_object,uncertain,corrupted_noisy,base_0073,a yellow cup,truncate_word,cup
unc_00366,a yellow botle,color_object,uncertain,corrupted_noisy,base_0074,a yellow bottle,delete_char,bottle
unc_00367,a yellow bottlde,color_object,uncertain,corrupted_noisy,base_0074,a yellow bottle,insert_char,bottle
unc_00368,a yeolow bottle,color_object,uncertain,corrupted_noisy,base_0074,a yellow bottle,substitute_char,yellow
unc_00369,a yellow bottle,color_object,uncertain,corrupted_noisy,base_0074,a yellow bottle,swap_adjacent_chars,bottle
unc_00370,a yellow bot,color_object,uncertain,corrupted_noisy,base_0074,a yellow bottle,truncate_word,bottle
unc_00371,a yelow bicycle,color_object,uncertain,corrupted_noisy,base_0075,a yellow bicycle,delete_char,yellow
unc_00372,a yeillow bicycle,color_object,uncertain,corrupted_noisy,base_0075,a yellow bicycle,insert_char,yellow
unc_00373,a yellow zicycle,color_object,uncertain,corrupted_noisy,base_0075,a yellow bicycle,substitute_char,bicycle
unc_00374,a yellow bicylce,color_object,uncertain,corrupted_noisy,base_0075,a yellow bicycle,swap_adjacent_chars,bicycle
unc_00375,a yel bicycle,color_object,uncertain,corrupted_noisy,base_0075,a yellow bicycle,truncate_word,yellow
unc_00376,a yellow cr,color_object,uncertain,corrupted_noisy,base_0076,a yellow car,delete_char,car
unc_00377,a yqellow car,color_object,uncertain,corrupted_noisy,base_0076,a yellow car,insert_char,yellow
unc_00378,a yellow caz,color_object,uncertain,corrupted_noisy,base_0076,a yellow car,substitute_char,car
unc_00379,a yellow cra,color_object,uncertain,corrupted_noisy,base_0076,a yellow car,swap_adjacent_chars,car
unc_00380,a yello car,color_object,uncertain,corrupted_noisy,base_0076,a yellow car,truncate_word,yellow
unc_00381,a yellow rck,color_object,uncertain,corrupted_noisy,base_0077,a yellow rack,delete_char,rack
unc_00382,a yellow racwk,color_object,uncertain,corrupted_noisy,base_0077,a yellow rack,insert_char,rack
unc_00383,a yellow aack,color_object,uncertain,corrupted_noisy,base_0077,a yellow rack,substitute_char,rack
unc_00384,a ylelow rack,color_object,uncertain,corrupted_noisy,base_0077,a yellow rack,swap_adjacent_chars,yellow
unc_00385,a yellow rac,color_object,uncertain,corrupted_noisy,base_0077,a yellow rack,truncate_word,rack
unc_00386,a yellow pple,color_object,uncertain,corrupted_noisy,base_0078,a yellow apple,delete_char,apple
unc_00387,a yellowd apple,color_object,uncertain,corrupted_noisy,base_0078,a yellow apple,insert_char,yellow
unc_00388,a yellow vpple,color_object,uncertain,corrupted_noisy,base_0078,a yellow apple,substitute_char,apple
unc_00389,a yelolw apple,color_object,uncertain,corrupted_noisy,base_0078,a yellow apple,swap_adjacent_chars,yellow
unc_00390,a yellow ap,color_object,uncertain,corrupted_noisy,base_0078,a yellow apple,truncate_word,apple
unc_00391,a yellow banna,color_object,uncertain,corrupted_noisy,base_0079,a yellow banana,delete_char,banana
unc_00392,a yellow banhana,color_object,uncertain,corrupted_noisy,base_0079,a yellow banana,insert_char,banana
unc_00393,a yellow banaea,color_object,uncertain,corrupted_noisy,base_0079,a yellow banana,substitute_char,banana
unc_00394,a yellow bnaana,color_object,uncertain,corrupted_noisy,base_0079,a yellow banana,swap_adjacent_chars,banana
unc_00395,a yello banana,color_object,uncertain,corrupted_noisy,base_0079,a yellow banana,truncate_word,yellow
unc_00396,a yellow boo,color_object,uncertain,corrupted_noisy,base_0080,a yellow book,delete_char,book
unc_00397,a yellow booki,color_object,uncertain,corrupted_noisy,base_0080,a yellow book,insert_char,book
unc_00398,a yeylow book,color_object,uncertain,corrupted_noisy,base_0080,a yellow book,substitute_char,yellow
unc_00399,a yellow boko,color_object,uncertain,corrupted_noisy,base_0080,a yellow book,swap_adjacent_chars,book
unc_00400,a yellow boo,color_object,uncertain,corrupted_noisy,base_0080,a yellow book,truncate_word,book
unc_00401,a yellow phon,color_object,uncertain,corrupted_noisy,base_0081,a yellow phone,delete_char,phone
unc_00402,a yellow phkone,color_object,uncertain,corrupted_noisy,base_0081,a yellow phone,insert_char,phone
unc_00403,a yellow phoke,color_object,uncertain,corrupted_noisy,base_0081,a yellow phone,substitute_char,phone
unc_00404,a ylelow phone,color_object,uncertain,corrupted_noisy,base_0081,a yellow phone,swap_adjacent_chars,yellow
unc_00405,a yellow phon,color_object,uncertain,corrupted_noisy,base_0081,a yellow phone,truncate_word,phone
unc_00406,a yellow aptop,color_object,uncertain,corrupted_noisy,base_0082,a yellow laptop,delete_char,laptop
unc_00407,a yellow laptopp,color_object,uncertain,corrupted_noisy,base_0082,a yellow laptop,insert_char,laptop
unc_00408,a yellow lapwop,color_object,uncertain,corrupted_noisy,base_0082,a yellow laptop,substitute_char,laptop
unc_00409,a yelolw laptop,color_object,uncertain,corrupted_noisy,base_0082,a yellow laptop,swap_adjacent_chars,yellow
unc_00410,a yello laptop,color_object,uncertain,corrupted_noisy,base_0082,a yellow laptop,truncate_word,yellow
unc_00411,a yellow amera,color_object,uncertain,corrupted_noisy,base_0083,a yellow camera,delete_char,camera
